Position,Coverage
1877,11714.00
1878,11711.00
1879,11710.00
1880,11609.00
1881,11616.00
1882,11630.00
1883,11629.00
1884,11629.00
1885,11631.00
1886,11631.00
1887,11648.00
1888,11649.00
1889,11650.00
1890,11663.00
1891,13064.00
1892,13120.00
1893,13193.00
1894,13196.00
1895,13208.00
1896,13210.00
1897,13218.00
1898,13220.00
1899,13214.00
1900,13226.00
1901,13236.00
1902,13239.00
1903,13240.00
1904,13239.00
1905,13229.00
1906,13223.00
1907,13222.00
1908,13224.00
1909,13224.00
1910,13218.00
1911,13218.00
1912,13218.00
1913,13223.00
1914,13223.00
1915,13239.00
1916,13247.00
1917,13247.00
1918,13248.00
1919,13247.00
1920,13246.00
1921,13244.00
1922,13254.00
1923,13265.00
1924,13268.00
1925,13267.00
1926,13260.00
1927,13251.00
1928,13250.00
1929,13252.00
1930,13253.00
1931,13305.00
1932,13305.00
1933,13312.00
1934,13313.00
1935,13315.00
1936,13315.00
1937,13319.00
1938,13319.00
1939,13321.00
1940,13324.00
1941,13322.00
1942,13321.00
1943,13319.00
1944,13303.00
1945,13303.00
1946,13303.00
1947,13304.00
1948,13336.00
1949,13334.00
1950,13302.00
1951,13281.00
1952,13276.00
1953,13268.00
1954,13268.00
1955,13268.00
1956,13265.00
1957,13264.00
1958,13265.00
1959,13270.00
1960,13271.00
1961,13273.00
1962,13260.00
1963,13259.00
1964,13260.00
1965,13260.00
1966,13292.00
1967,13293.00
1968,13296.00
1969,13296.00
1970,13295.00
1971,13292.00
1972,13301.00
1973,13309.00
1974,13332.00
1975,13329.00
1976,13339.00
1977,13352.00
1978,13366.00
1979,28265.00
1980,44314.00
1981,46074.00
1982,46818.00
1983,47112.00
1984,47417.00
1985,47646.00
1986,47893.00
1987,47916.00
1988,47975.00
1989,48009.00
1990,48026.00
1991,48087.00
1992,48103.00
1993,48141.00
1994,48187.00
1995,48197.00
1996,48203.00
1997,48209.00
1998,48226.00
1999,48240.00
2000,48242.00
2001,48246.00
2002,48249.00
2003,48253.00
2004,48250.00
2005,48253.00
2006,48249.00
2007,48247.00
2008,48253.00
2009,48257.00
2010,48261.00
2011,48266.00
2012,48268.00
2013,48265.00
2014,48266.00
2015,48267.00
2016,48288.00
2017,48290.00
2018,48290.00
2019,48331.00
2020,48335.00
2021,48332.00
2022,48328.00
2023,48327.00
2024,48328.00
2025,48330.00
2026,48332.00
2027,48338.00
2028,48333.00
2029,48327.00
2030,48310.00
2031,48310.00
2032,48311.00
2033,48324.00
2034,48328.00
2035,48333.00
2036,48352.00
2037,48360.00
2038,48374.00
2039,48394.00
2040,48355.00
2041,48354.00
2042,48379.00
2043,48387.00
2044,48384.00
2045,48386.00
2046,48395.00
2047,48380.00
2048,48390.00
2049,48395.00
2050,48413.00
2051,48427.00
2052,48428.00
2053,48436.00
2054,48440.00
2055,48477.00
2056,48475.00
2057,48467.00
2058,48496.00
2059,48373.00
2060,48351.00
2061,48333.00
2062,48312.00
2063,48307.00
2064,48299.00
2065,48290.00
2066,48282.00
2067,48252.00
2068,48240.00
2069,48229.00
2070,48152.00
2071,48113.00
2072,48062.00
2073,48057.00
2074,48031.00
2075,48025.00
2076,48024.00
2077,48008.00
2078,47981.00
2079,47965.00
2080,47960.00
2081,47956.00
2082,47953.00
2083,47952.00
2084,47944.00
2085,47935.00
2086,47909.00
2087,47912.00
2088,47911.00
2089,47909.00
2090,47917.00
2091,47915.00
2092,47980.00
2093,50526.00
2094,50544.00
2095,50585.00
2096,50616.00
2097,50624.00
2098,50624.00
2099,50620.00
2100,50613.00
2101,50653.00
2102,50634.00
2103,50599.00
2104,50596.00
2105,50598.00
2106,50591.00
2107,50590.00
2108,50575.00
2109,50515.00
2110,50468.00
2111,50411.00
2112,50370.00
2113,50333.00
2114,50202.00
2115,49752.00
2116,49536.00
2117,48997.00
2118,38294.00
2119,37890.00
2120,37882.00
2121,37868.00
2122,37863.00
2123,37860.00
2124,37847.00
2125,37837.00
2126,37819.00
2127,37824.00
2128,37824.00
2129,37826.00
2130,37822.00
2131,37823.00
2132,37814.00
2133,37747.00
2134,37748.00
2135,37748.00
2136,37762.00
2137,37763.00
2138,37739.00
2139,37735.00
2140,37722.00
2141,37722.00
2142,37722.00
2143,37719.00
2144,37721.00
2145,37721.00
2146,37725.00
2147,37721.00
2148,37721.00
2149,37720.00
2150,37717.00
2151,37718.00
2152,37719.00
2153,37717.00
2154,37713.00
2155,37714.00
2156,37713.00
2157,37694.00
2158,37694.00
2159,37677.00
2160,37679.00
2161,37678.00
2162,37677.00
2163,37677.00
2164,37671.00
2165,37670.00
2166,37655.00
2167,37653.00
2168,37631.00
2169,37641.00
2170,37646.00
2171,37646.00
2172,37645.00
2173,37580.00
2174,37579.00
2175,37574.00
2176,37572.00
2177,37571.00
2178,37568.00
2179,37554.00
2180,37531.00
2181,37506.00
2182,37503.00
2183,37494.00
2184,37487.00
2185,37468.00
2186,37382.00
2187,37287.00
2188,36248.00
2189,36242.00
2190,36244.00
2191,36243.00
2192,36243.00
2193,36243.00
2194,36245.00
2195,36243.00
2196,36243.00
2197,36243.00
2198,36243.00
2199,36243.00
2200,36243.00
2201,36236.00
2202,36239.00
2203,36240.00
2204,36238.00
2205,36257.00
2206,36256.00
2207,36256.00
2208,36256.00
2209,36256.00
2210,36252.00
2211,36252.00
2212,36252.00
2213,36252.00
2214,36252.00
2215,36255.00
2216,36256.00
2217,36259.00
2218,36259.00
2219,36260.00
2220,36261.00
2221,36259.00
2222,36258.00
2223,36259.00
2224,36259.00
2225,36259.00
2226,36258.00
2227,36258.00
2228,36258.00
2229,36258.00
2230,36258.00
2231,36258.00
2232,36258.00
2233,36257.00
2234,36257.00
2235,36255.00
2236,36255.00
2237,36257.00
2238,36256.00
2239,36255.00
2240,36255.00
2241,36255.00
2242,36252.00
2243,36232.00
2244,36230.00
2245,36222.00
2246,36221.00
2247,36221.00
2248,36207.00
2249,36205.00
2250,36191.00
2251,36191.00
2252,36191.00
2253,36169.00
2254,36167.00
2255,36167.00
2256,36174.00
2257,36175.00
2258,36176.00
2259,36176.00
2260,36175.00
2261,36175.00
2262,36175.00
2263,36175.00
2264,36182.00
2265,36182.00
2266,36182.00
2267,36182.00
2268,36182.00
2269,36181.00
2270,36181.00
2271,36172.00
2272,36168.00
2273,36167.00
2274,36167.00
2275,36166.00
2276,36170.00
2277,36308.00
2278,36309.00
2279,36310.00
2280,36314.00
2281,37346.00
2282,37422.00
2283,37521.00
2284,37544.00
2285,37562.00
2286,37569.00
2287,37571.00
2288,37578.00
2289,37583.00
2290,37581.00
2291,37587.00
2292,37587.00
2293,37588.00
2294,37589.00
2295,37589.00
2296,37594.00
2297,37595.00
2298,37594.00
2299,37594.00
2300,37595.00
2301,37597.00
2302,37601.00
2303,37602.00
2304,37601.00
2305,37601.00
2306,37598.00
2307,37598.00
2308,37598.00
2309,37598.00
2310,37599.00
2311,37599.00
2312,37599.00
2313,37601.00
2314,37598.00
2315,37598.00
2316,37600.00
2317,37600.00
2318,37600.00
2319,37603.00
2320,37602.00
2321,37599.00
2322,37601.00
2323,37599.00
2324,37622.00
2325,37592.00
2326,37702.00
2327,37705.00
2328,37698.00
2329,37653.00
2330,37651.00
2331,37650.00
2332,37649.00
2333,37650.00
2334,37651.00
2335,37648.00
2336,37648.00
2337,37648.00
2338,37639.00
2339,37640.00
2340,37642.00
2341,37644.00
2342,37645.00
2343,37645.00
2344,37648.00
2345,37650.00
2346,37650.00
2347,37654.00
2348,37654.00
2349,37663.00
2350,37662.00
2351,37660.00
2352,37700.00
2353,37694.00
2354,37636.00
2355,37638.00
2356,37637.00
2357,37575.00
2358,37574.00
2359,37574.00
2360,37574.00
2361,37573.00
2362,37572.00
2363,37569.00
2364,37568.00
2365,37566.00
2366,37565.00
2367,37563.00
2368,37511.00
2369,37512.00
2370,37514.00
2371,37514.00
2372,37509.00
2373,37508.00
2374,37502.00
2375,37499.00
2376,37499.00
2377,37499.00
2378,37510.00
2379,37476.00
2380,37475.00
2381,37471.00
2382,37471.00
2383,37471.00
2384,37466.00
2385,37466.00
2386,37466.00
2387,37466.00
2388,37466.00
2389,37464.00
2390,37474.00
2391,37417.00
2392,37416.00
2393,37412.00
2394,37412.00
2395,37413.00
2396,37408.00
2397,37407.00
2398,37407.00
2399,37405.00
2400,37357.00
2401,37353.00
2402,37331.00
2403,37331.00
2404,37279.00
2405,37225.00
2406,37143.00
2407,36106.00
2408,35253.00
2409,35237.00
2410,35235.00
2411,35235.00
2412,35233.00
2413,35234.00
2414,35234.00
2415,35235.00
2416,35232.00
2417,35232.00
2418,35232.00
2419,35246.00
2420,35243.00
2421,35242.00
2422,35225.00
2423,35215.00
2424,35215.00
2425,35216.00
2426,35227.00
2427,35226.00
2428,35224.00
2429,35227.00
2430,35227.00
2431,35227.00
2432,35225.00
2433,35225.00
2434,35225.00
2435,35225.00
2436,35226.00
2437,35228.00
2438,35229.00
2439,35227.00
2440,35226.00
2441,35226.00
2442,35226.00
2443,35227.00
2444,35226.00
2445,35226.00
2446,35208.00
2447,35207.00
2448,35208.00
2449,35209.00
2450,35219.00
2451,35218.00
2452,35212.00
2453,35215.00
2454,35216.00
2455,35211.00
2456,35209.00
2457,35208.00
2458,35143.00
2459,35143.00
2460,35143.00
2461,35143.00
2462,35140.00
2463,35140.00
2464,35145.00
2465,35142.00
2466,35141.00
2467,35143.00
2468,35141.00
2469,35138.00
2470,35135.00
2471,35131.00
2472,35088.00
2473,35088.00
2474,35088.00
2475,35087.00
2476,35087.00
2477,35086.00
2478,35086.00
2479,35085.00
2480,35085.00
2481,35086.00
2482,35086.00
2483,35085.00
2484,35082.00
2485,35082.00
2486,35080.00
2487,35080.00
2488,35077.00
2489,35077.00
2490,35078.00
2491,35079.00
2492,35079.00
2493,35079.00
2494,35078.00
2495,35059.00
2496,35059.00
2497,35061.00
2498,35061.00
2499,35060.00
2500,35060.00
2501,35058.00
2502,35058.00
2503,35058.00
2504,35058.00
2505,35059.00
2506,35061.00
2507,35061.00
2508,35062.00
2509,35873.00
2510,35893.00
2511,35925.00
2512,35932.00
2513,35948.00
2514,35968.00
2515,36012.00
2516,36027.00
2517,36097.00
2518,36117.00
2519,36120.00
2520,37498.00
2521,38776.00
2522,38830.00
2523,38895.00
2524,39054.00
2525,39075.00
2526,39089.00
2527,39430.00
2528,39448.00
2529,39457.00
2530,39467.00
2531,39464.00
2532,39470.00
2533,39485.00
2534,39491.00
2535,39492.00
2536,39478.00
2537,39484.00
2538,39483.00
2539,39491.00
2540,39490.00
2541,39491.00
2542,39490.00
2543,39594.00
2544,39607.00
2545,39737.00
2546,39756.00
2547,39759.00
2548,39722.00
2549,39738.00
2550,39737.00
2551,39683.00
2552,39674.00
2553,39678.00
2554,39656.00
2555,39659.00
2556,39658.00
2557,39658.00
2558,39662.00
2559,39663.00
2560,39664.00
2561,39664.00
2562,39664.00
2563,39665.00
2564,39662.00
2565,39666.00
2566,39654.00
2567,39659.00
2568,39656.00
2569,39657.00
2570,39660.00
2571,39660.00
2572,39659.00
2573,39661.00
2574,39663.00
2575,39662.00
2576,39667.00
2577,39665.00
2578,39665.00
2579,39664.00
2580,39670.00
2581,39672.00
2582,39677.00
2583,39678.00
2584,39676.00
2585,39683.00
2586,39682.00
2587,39684.00
2588,39680.00
2589,39676.00
2590,39660.00
2591,40001.00
2592,40006.00
2593,40007.00
2594,39995.00
2595,39998.00
2596,39999.00
2597,39998.00
2598,39991.00
2599,39943.00
2600,39935.00
2601,39960.00
2602,39949.00
2603,39942.00
2604,39902.00
2605,39863.00
2606,39842.00
2607,39811.00
2608,39771.00
2609,39597.00
2610,37324.00
2611,37325.00
2612,37332.00
2613,37306.00
2614,37306.00
2615,37307.00
2616,37276.00
2617,37280.00
2618,37280.00
2619,37282.00
2620,37295.00
2621,37296.00
2622,37296.00
2623,37300.00
2624,37305.00
2625,37305.00
2626,37305.00
2627,37304.00
2628,37305.00
2629,37305.00
2630,37303.00
2631,37301.00
2632,37300.00
2633,37295.00
2634,37296.00
2635,37296.00
2636,37286.00
2637,37285.00
2638,37239.00
2639,37245.00
2640,37246.00
2641,37245.00
2642,37244.00
2643,37246.00
2644,37247.00
2645,37246.00
2646,37240.00
2647,37238.00
2648,37232.00
2649,37223.00
2650,37209.00
2651,37204.00
2652,37198.00
2653,37190.00
2654,37178.00
2655,37145.00
2656,37118.00
2657,37088.00
2658,35647.00
2659,35646.00
2660,35644.00
2661,35649.00
2662,35650.00
2663,35647.00
2664,35648.00
2665,35641.00
2666,35641.00
2667,35633.00
2668,35633.00
2669,35634.00
2670,35636.00
2671,35641.00
2672,35641.00
2673,35640.00
2674,35641.00
2675,35643.00
2676,35643.00
2677,35651.00
2678,35651.00
2679,35646.00
2680,35646.00
2681,35647.00
2682,35645.00
2683,35642.00
2684,35646.00
2685,35645.00
2686,35643.00
2687,35641.00
2688,35627.00
2689,35637.00
2690,35638.00
2691,35627.00
2692,35627.00
2693,35627.00
2694,35627.00
2695,35626.00
2696,35626.00
2697,35721.00
2698,35722.00
2699,35724.00
2700,35729.00
2701,35729.00
2702,35724.00
2703,35726.00
2704,35727.00
2705,35729.00
2706,35730.00
2707,35729.00
2708,35728.00
2709,35727.00
2710,35729.00
2711,35729.00
2712,35729.00
2713,35725.00
2714,35717.00
2715,35719.00
2716,35719.00
2717,35716.00
2718,35710.00
2719,35707.00
2720,35706.00
2721,35674.00
2722,35674.00
2723,35674.00
2724,35672.00
2725,35671.00
2726,35671.00
2727,35672.00
2728,35673.00
2729,35680.00
2730,35683.00
2731,35682.00
2732,35683.00
2733,35695.00
2734,35696.00
2735,35699.00
2736,35699.00
2737,35700.00
2738,35696.00
2739,35688.00
2740,35670.00
2741,35645.00
2742,35645.00
2743,35644.00
2744,35651.00
2745,35652.00
2746,35652.00
2747,35647.00
2748,35646.00
2749,35647.00
2750,35660.00
2751,35649.00
2752,35646.00
2753,35634.00
2754,35636.00
2755,35635.00
2756,35627.00
2757,35626.00
2758,35624.00
2759,35624.00
2760,35609.00
2761,35602.00
2762,35602.00
2763,35599.00
2764,35601.00
2765,35600.00
2766,35600.00
2767,35602.00
2768,35601.00
2769,35603.00
2770,35602.00
2771,35601.00
2772,35599.00
2773,35584.00
2774,35583.00
2775,35582.00
2776,35583.00
2777,35582.00
2778,35579.00
2779,35590.00
2780,35589.00
2781,35588.00
2782,35589.00
2783,35581.00
2784,35582.00
2785,35582.00
2786,35586.00
2787,35585.00
2788,35586.00
2789,35587.00
2790,35590.00
2791,35589.00
2792,35589.00
2793,35589.00
2794,35590.00
2795,35590.00
2796,35588.00
2797,35587.00
2798,35587.00
2799,35567.00
2800,35567.00
2801,35577.00
2802,36395.00
2803,36995.00
2804,37082.00
2805,37145.00
2806,37162.00
2807,37211.00
2808,37237.00
2809,37250.00
2810,37256.00
2811,37261.00
2812,37286.00
2813,37288.00
2814,37288.00
2815,37290.00
2816,37290.00
2817,37291.00
2818,37291.00
2819,37295.00
2820,37294.00
2821,37294.00
2822,37281.00
2823,37276.00
2824,37275.00
2825,37274.00
2826,37271.00
2827,37271.00
2828,37268.00
2829,37270.00
2830,37269.00
2831,37264.00
2832,37260.00
2833,37263.00
2834,37273.00
2835,37272.00
2836,37270.00
2837,37266.00
2838,37267.00
2839,37267.00
2840,37269.00
2841,37252.00
2842,37252.00
2843,37252.00
2844,37251.00
2845,37251.00
2846,37253.00
2847,37254.00
2848,37254.00
2849,37260.00
2850,37265.00
2851,37269.00
2852,37269.00
2853,37262.00
2854,37262.00
2855,37261.00
2856,37259.00
2857,37259.00
2858,37259.00
2859,37288.00
2860,37291.00
2861,37289.00
2862,37289.00
2863,37289.00
2864,37292.00
2865,37292.00
2866,37271.00
2867,37273.00
2868,37273.00
2869,37273.00
2870,37279.00
2871,37281.00
2872,37284.00
2873,37292.00
2874,39323.00
2875,39394.00
2876,39482.00
2877,39502.00
2878,39529.00
2879,39546.00
2880,39565.00
2881,39569.00
2882,39570.00
2883,39566.00
2884,39569.00
2885,39578.00
2886,39591.00
2887,39597.00
2888,39598.00
2889,39600.00
2890,39605.00
2891,39608.00
2892,39732.00
2893,39694.00
2894,39691.00
2895,39690.00
2896,39688.00
2897,39685.00
2898,39687.00
2899,39687.00
2900,39686.00
2901,39684.00
2902,39683.00
2903,39815.00
2904,39818.00
2905,39833.00
2906,39833.00
2907,39830.00
2908,39823.00
2909,39542.00
2910,39543.00
2911,39533.00
2912,39542.00
2913,39544.00
2914,39544.00
2915,39544.00
2916,39546.00
2917,39528.00
2918,39528.00
2919,39526.00
2920,39523.00
2921,39521.00
2922,39516.00
2923,39499.00
2924,39497.00
2925,39489.00
2926,39487.00
2927,39484.00
2928,39467.00
2929,39349.00
2930,39293.00
2931,39155.00
2932,36286.00
2933,36279.00
2934,36275.00
2935,36272.00
2936,36273.00
2937,36274.00
2938,36273.00
2939,36273.00
2940,36270.00
2941,36266.00
2942,36269.00
2943,36269.00
2944,36269.00
2945,36280.00
2946,36278.00
2947,36277.00
2948,36271.00
2949,36271.00
2950,36268.00
2951,36337.00
2952,36331.00
2953,36330.00
2954,36334.00
2955,36324.00
2956,36326.00
2957,36049.00
2958,36041.00
2959,36040.00
2960,36037.00
2961,36057.00
2962,36051.00
2963,36047.00
2964,36045.00
2965,36041.00
2966,36039.00
2967,36029.00
2968,36003.00
2969,35972.00
2970,35967.00
2971,35952.00
2972,35899.00
2973,35856.00
2974,35378.00
2975,34815.00
2976,34817.00
2977,34822.00
2978,34821.00
2979,34820.00
2980,34812.00
2981,34812.00
2982,34831.00
2983,34831.00
2984,34831.00
2985,34831.00
2986,34829.00
2987,34824.00
2988,34824.00
2989,34825.00
2990,34827.00
2991,34828.00
2992,34827.00
2993,34827.00
2994,34828.00
2995,34827.00
2996,34826.00
2997,34823.00
2998,34822.00
2999,34822.00
3000,34819.00
3001,34816.00
3002,34806.00
3003,34808.00
3004,34819.00
3005,34853.00
3006,34856.00
3007,34861.00
3008,34879.00
3009,34879.00
3010,34860.00
3011,34861.00
3012,34858.00
3013,34858.00
3014,34852.00
3015,34847.00
3016,34847.00
3017,34839.00
3018,35319.00
3019,35319.00
3020,35323.00
3021,35328.00
3022,35341.00
3023,35356.00
3024,35362.00
3025,35375.00
3026,35381.00
3027,35384.00
3028,35385.00
3029,35383.00
3030,35385.00
3031,35387.00
3032,35386.00
3033,35386.00
3034,35414.00
3035,35414.00
3036,35414.00
3037,35407.00
3038,35404.00
3039,35387.00
3040,35362.00
3041,35361.00
3042,35359.00
3043,35358.00
3044,35358.00
3045,35364.00
3046,35368.00
3047,35366.00
3048,35367.00
3049,35367.00
3050,35366.00
3051,35374.00
3052,35373.00
3053,35376.00
3054,35378.00
3055,35380.00
3056,35380.00
3057,35380.00
3058,35371.00
3059,35370.00
3060,35372.00
3061,35373.00
3062,35374.00
3063,35374.00
3064,35375.00
3065,35378.00
3066,35377.00
3067,35378.00
3068,35384.00
3069,35389.00
3070,35405.00
3071,35408.00
3072,35408.00
3073,35406.00
3074,35408.00
3075,35415.00
3076,35396.00
3077,35396.00
3078,35395.00
3079,35395.00
3080,35394.00
3081,35395.00
3082,35395.00
3083,35395.00
3084,35395.00
3085,35396.00
3086,35396.00
3087,35396.00
3088,35397.00
3089,35392.00
3090,35394.00
3091,35395.00
3092,35396.00
3093,35398.00
3094,35398.00
3095,35399.00
3096,35399.00
3097,35399.00
3098,35400.00
3099,35400.00
3100,35403.00
3101,35404.00
3102,35405.00
3103,35405.00
3104,35405.00
3105,35407.00
3106,35407.00
3107,35407.00
3108,35412.00
3109,35412.00
3110,35402.00
3111,35400.00
3112,35398.00
3113,35397.00
3114,35397.00
3115,35352.00
3116,35352.00
3117,35354.00
3118,35361.00
3119,35360.00
3120,35358.00
3121,35353.00
3122,35385.00
3123,35387.00
3124,35387.00
3125,35387.00
3126,35386.00
3127,35363.00
3128,35363.00
3129,35359.00
3130,35355.00
3131,35355.00
3132,35358.00
3133,35358.00
3134,35358.00
3135,35357.00
3136,35350.00
3137,35375.00
3138,35373.00
3139,35367.00
3140,35355.00
3141,35338.00
3142,35253.00
3143,35238.00
3144,35237.00
3145,35237.00
3146,35254.00
3147,35253.00
3148,35252.00
3149,35250.00
3150,35251.00
3151,35227.00
3152,35215.00
3153,35222.00
3154,35219.00
3155,35221.00
3156,35217.00
3157,35216.00
3158,35214.00
3159,35214.00
3160,35212.00
3161,35212.00
3162,35206.00
3163,35196.00
3164,35192.00
3165,35190.00
3166,35185.00
3167,35181.00
3168,35167.00
3169,35153.00
3170,35109.00
3171,35060.00
3172,34330.00
3173,33681.00
3174,33678.00
3175,33679.00
3176,33666.00
3177,33666.00
3178,33665.00
3179,33665.00
3180,33665.00
3181,33665.00
3182,33667.00
3183,33666.00
3184,33666.00
3185,33675.00
3186,33675.00
3187,33675.00
3188,33672.00
3189,33671.00
3190,33672.00
3191,33672.00
3192,33671.00
3193,33671.00
3194,33671.00
3195,33671.00
3196,33672.00
3197,33672.00
3198,33672.00
3199,33674.00
3200,33677.00
3201,33687.00
3202,33687.00
3203,33691.00
3204,33691.00
3205,33690.00
3206,33686.00
3207,33684.00
3208,33707.00
3209,33696.00
3210,33692.00
3211,33620.00
3212,33618.00
3213,33617.00
3214,33616.00
3215,33624.00
3216,33626.00
3217,33625.00
3218,33623.00
3219,33623.00
3220,33620.00
3221,33619.00
3222,33610.00
3223,33610.00
3224,33609.00
3225,33604.00
3226,33600.00
3227,33561.00
3228,33556.00
3229,33483.00
3230,33483.00
3231,33485.00
3232,33484.00
3233,33484.00
3234,33487.00
3235,33487.00
3236,33485.00
3237,33487.00
3238,33477.00
3239,33479.00
3240,33494.00
3241,33497.00
3242,33493.00
3243,33472.00
3244,33463.00
3245,33455.00
3246,33525.00
3247,40245.00
3248,40467.00
3249,40522.00
3250,40653.00
3251,40678.00
3252,40729.00
3253,40752.00
3254,40780.00
3255,40793.00
3256,40841.00
3257,40870.00
3258,40901.00
3259,40905.00
3260,40942.00
3261,40994.00
3262,40998.00
3263,41011.00
3264,41021.00
3265,41028.00
3266,41031.00
3267,41039.00
3268,41052.00
3269,41071.00
3270,41072.00
3271,41074.00
3272,41075.00
3273,41078.00
3274,41033.00
3275,41033.00
3276,41032.00
3277,41029.00
3278,41028.00
3279,41031.00
3280,41033.00
3281,41034.00
3282,41034.00
3283,41035.00
3284,41034.00
3285,41034.00
3286,41036.00
3287,41035.00
3288,41034.00
3289,41034.00
3290,41033.00
3291,41054.00
3292,41055.00
3293,41057.00
3294,41058.00
3295,41061.00
3296,41112.00
3297,41129.00
3298,47472.00
3299,47579.00
3300,47795.00
3301,47902.00
3302,47949.00
3303,48050.00
3304,48072.00
3305,48087.00
3306,48108.00
3307,48118.00
3308,48119.00
3309,48128.00
3310,48134.00
3311,48140.00
3312,48178.00
3313,48193.00
3314,48197.00
3315,48198.00
3316,48202.00
3317,48187.00
3318,48184.00
3319,48185.00
3320,48185.00
3321,48190.00
3322,48193.00
3323,48194.00
3324,48204.00
3325,48200.00
3326,48201.00
3327,48201.00
3328,48198.00
3329,48197.00
3330,48195.00
3331,48195.00
3332,48183.00
3333,48179.00
3334,48183.00
3335,48206.00
3336,48215.00
3337,48218.00
3338,48224.00
3339,48231.00
3340,48234.00
3341,48242.00
3342,48217.00
3343,48168.00
3344,48145.00
3345,48063.00
3346,48058.00
3347,48060.00
3348,48056.00
3349,48055.00
3350,48055.00
3351,48045.00
3352,48037.00
3353,48035.00
3354,48025.00
3355,48010.00
3356,47977.00
3357,47934.00
3358,47892.00
3359,47843.00
3360,46436.00
3361,46424.00
3362,46414.00
3363,46418.00
3364,46663.00
3365,46666.00
3366,46672.00
3367,46673.00
3368,46677.00
3369,46677.00
3370,46682.00
